Variant	N
GSTP1P1 (downstream_gene_variant)	3
DGKA (splice_donor_variant&intron_variant)	3
GNL1 (upstream_gene_variant)	3
PA2G4 (splice_region_variant&intron_variant)	3
CCT8 (upstream_gene_variant)	3
RNU4-78P (downstream_gene_variant)	3
DGKA (splice_region_variant&intron_variant)	3
PRPSAP2 (non_coding_transcript_exon_variant)	3
PPP1R10 (non_coding_transcript_exon_variant)	3
N6AMT1 (3_prime_UTR_variant)	3
DGKA (splice_acceptor_variant&intron_variant)	3
PRKD3 (3_prime_UTR_variant)	3
NDUFAF7 (downstream_gene_variant)	3
LTN1 (missense_variant)	3
MRPS18B (splice_region_variant&intron_variant)	3
PRPSAP2 (3_prime_UTR_variant)	3
AP000459.3 (intron_variant)	3
PPIAP22 (upstream_gene_variant)	3
MICA (upstream_gene_variant)	3
MIR548XHG-PPIAP22 (intergenic_region)	3
RPL14 (3_prime_UTR_variant)	3
SCAT2 (downstream_gene_variant)	3
ENTPD3-AS1 (upstream_gene_variant)	3
RPL14 (upstream_gene_variant)	3
ENTPD3-AS1 (non_coding_transcript_exon_variant)	3
HSPA13 (downstream_gene_variant)	3
CALCOCO1 (splice_donor_variant&intron_variant)	3
EIF1B-AS1 (upstream_gene_variant)	3
ENTPD3-AS1 (downstream_gene_variant)	3
ATP5MC2 (intron_variant)	3
ATP5MC2 (downstream_gene_variant)	3
HLA-B (5_prime_UTR_variant)	3
PCMTD2 (non_coding_transcript_exon_variant)	3
AL645933.5 (upstream_gene_variant)	3
AL645933.3 (upstream_gene_variant)	3
AC099560.1 (intron_variant)	3
AC099560.1 (upstream_gene_variant)	3
ITGA5 (non_coding_transcript_exon_variant)	3
VARS2 (downstream_gene_variant)	3
RDH5 (upstream_gene_variant)	3
ITGA7 (upstream_gene_variant)	3
FLOT1 (upstream_gene_variant)	3
ULK2 (non_coding_transcript_exon_variant)	3
TESPA1 (missense_variant)	3
VARS2 (synonymous_variant)	3
VARS2 (non_coding_transcript_exon_variant)	3
LINC00869 (intron_variant)	3
ULK4 (non_coding_transcript_exon_variant)	3
CTNNB1 (intron_variant)	3
NCKAP1L (intron_variant)	3
RNASEH1P1 (non_coding_transcript_exon_variant)	3
USP25 (non_coding_transcript_exon_variant)	3
CYP1B1-AS1 (upstream_gene_variant)	3
LARP4 (3_prime_UTR_variant)	3
AC024267.2 (downstream_gene_variant)	3
MIR4732 (downstream_gene_variant)	3
HMGN2 (upstream_gene_variant)	3
SLC38A1 (5_prime_UTR_variant)	3
CRLF3 (3_prime_UTR_variant)	3
TRANK1 (non_coding_transcript_exon_variant)	3
AC127024.4 (upstream_gene_variant)	3
AL109840.2 (intron_variant)	3
HLA-DOA (non_coding_transcript_exon_variant)	3
SUZ12P1 (upstream_gene_variant)	3
GNAS (splice_region_variant&intron_variant)	3
SLC38A1 (splice_region_variant&intron_variant)	3
DHDDS (non_coding_transcript_exon_variant)	3
PDCD6IP (upstream_gene_variant)	3
GNAS (synonymous_variant)	3
HLA-DPA1 (splice_region_variant&non_coding_transcript_exon_variant)	3
CRLF3 (downstream_gene_variant)	3
RPL32P1 (upstream_gene_variant)	3
CTSZ (downstream_gene_variant)	3
NELFCD (downstream_gene_variant)	3
SLC38A2 (splice_donor_variant&intron_variant)	3
ZNF831 (3_prime_UTR_variant)	3
LRRFIP2 (non_coding_transcript_exon_variant)	3
LRRFIP2 (downstream_gene_variant)	3
PSMA7 (synonymous_variant)	3
NSRP1 (3_prime_UTR_variant)	3
SLC48A1 (3_prime_UTR_variant)	3
SLC48A1 (intron_variant)	3
PPP1R2P1 (upstream_gene_variant)	3
PCED1B (upstream_gene_variant)	3
HLA-Z (upstream_gene_variant)	3
AC008083.3 (downstream_gene_variant)	3
PPM1B (intron_variant)	3
AC119044.1 (non_coding_transcript_exon_variant)	3
ATP5F1E (upstream_gene_variant)	3
AC119044.1 (downstream_gene_variant)	3
SCAF11 (missense_variant)	3
DHDDS-AS1 (upstream_gene_variant)	3
SLC44A4 (upstream_gene_variant)	3
HLA-DPB1 (splice_region_variant&intron_variant)	3
RNU1-151P (downstream_gene_variant)	3
B3GALT4 (upstream_gene_variant)	3
RPS18 (non_coding_transcript_exon_variant)	3
ZBP1 (downstream_gene_variant)	3
CRTAP (splice_region_variant&intron_variant)	3
AC016957.2 (upstream_gene_variant)	3
RBM38 (3_prime_UTR_variant)	3
RESF1 (synonymous_variant)	3
TMPPE (upstream_gene_variant)	3
TMPPE (5_prime_UTR_variant)	3
GLB1 (5_prime_UTR_variant)	3
H3-5 (missense_variant)	3
RAE1 (intron_variant)	3
GLB1 (missense_variant)	3
RAE1 (downstream_gene_variant)	3
RAB22A (5_prime_UTR_variant)	3
RAB22A (upstream_gene_variant)	3
PPP4R1L (upstream_gene_variant)	3
RNY4P10 (downstream_gene_variant)	3
RHOQ (upstream_gene_variant)	3
NELL2 (splice_donor_variant&intron_variant)	3
NPEPL1 (non_coding_transcript_exon_variant)	3
ATP6V1E2 (non_coding_transcript_exon_variant)	3
STX16 (3_prime_UTR_variant)	3
AC112211.1 (intron_variant)	3
HSD17B8 (upstream_gene_variant)	3
MIR7851 (upstream_gene_variant)	3
STX16-NPEPL1 (non_coding_transcript_exon_variant)	3
PPHLN1 (3_prime_UTR_variant)	3
PPHLN1 (downstream_gene_variant)	3
PPHLN1 (non_coding_transcript_exon_variant)	3
RNVU1-8 (downstream_gene_variant)	3
ZCRB1 (non_coding_transcript_exon_variant)	3
LRRFIP2 (splice_donor_variant&intron_variant)	3
DHDDS (3_prime_UTR_variant)	3
NSRP1 (non_coding_transcript_exon_variant)	3
PSMA7 (downstream_gene_variant)	3
STK19 (upstream_gene_variant)	3
EML4 (splice_region_variant&intron_variant)	3
ARFGAP1 (downstream_gene_variant)	3
MYO18A (upstream_gene_variant)	3
AC011603.3 (intron_variant)	3
DIDO1 (missense_variant)	3
MYO18A (3_prime_UTR_variant)	3
UBXN11 (non_coding_transcript_exon_variant)	3
SH3BGRL3 (downstream_gene_variant)	3
AC011603.3 (downstream_gene_variant)	3
MYO18A (non_coding_transcript_exon_variant)	3
AC011603.3 (non_coding_transcript_exon_variant)	3
TUBA1B (3_prime_UTR_variant)	3
TUBA1B (downstream_gene_variant)	3
GPSM3 (non_coding_transcript_exon_variant)	3
ARFGAP1 (intron_variant)	3
EML4 (intron_variant)	3
SKIV2L (downstream_gene_variant)	3
STMN3 (downstream_gene_variant)	3
EHMT2-AS1 (non_coding_transcript_exon_variant)	3
ERAL1 (downstream_gene_variant)	3
EHMT2-AS1 (upstream_gene_variant)	3
EHMT2 (splice_region_variant&intron_variant)	3
CERS5 (upstream_gene_variant)	3
EML4 (5_prime_UTR_variant)	3
STMN3 (3_prime_UTR_variant)	3
EML4 (missense_variant)	3
ERAL1 (non_coding_transcript_exon_variant)	3
GMEB2 (synonymous_variant)	3
FLOT2 (3_prime_UTR_variant)	3
FLOT2 (non_coding_transcript_exon_variant)	3
MIR1236 (downstream_gene_variant)	3
FLOT2 (upstream_gene_variant)	3
GPSM3 (synonymous_variant)	3
FKBP11 (upstream_gene_variant)	3
HLA-DRA (synonymous_variant)	3
TAP2 (upstream_gene_variant)	3
ZNF641 (3_prime_UTR_variant)	3
OSBPL2 (intron_variant)	3
TAP2 (3_prime_UTR_variant)	3
OSBPL2 (non_coding_transcript_exon_variant)	3
CRYBG2 (upstream_gene_variant)	3
RNU6-1203P (downstream_gene_variant)	3
TCEA1P2 (non_coding_transcript_exon_variant)	3
KANSL2 (3_prime_UTR_variant)	3
LRPPRC (splice_region_variant&intron_variant)	3
PSMB8 (non_coding_transcript_exon_variant)	3
PSMB8-AS1 (upstream_gene_variant)	3
CHD1L (downstream_gene_variant)	3
CHD1L (missense_variant)	3
PSMA7 (intron_variant)	3
GIT1 (splice_donor_variant&intron_variant)	3
THADA (upstream_gene_variant)	3
CABLES2 (3_prime_UTR_variant)	3
HLA-DQA1 (missense_variant)	3
HLA-DRB9 (non_coding_transcript_exon_variant)	3
HLA-DRB5 (5_prime_UTR_variant)	3
DDX23 (non_coding_transcript_exon_variant)	3
MYD88 (upstream_gene_variant)	3
HLA-DRB1 (5_prime_UTR_variant)	3
THADA (downstream_gene_variant)	3
ADRM1 (splice_region_variant&intron_variant)	3
PLCD1 (upstream_gene_variant)	3
ADRM1 (downstream_gene_variant)	3
CD52-CRYBG2 (intergenic_region)	3
AC104564.3 (downstream_gene_variant)	3
THADA (3_prime_UTR_variant)	3
KANSL2 (splice_donor_variant&intron_variant)	3
CRYBG2 (intron_variant)	3
RNF115 (3_prime_UTR_variant)	3
TMEM109 (5_prime_UTR_variant)	3
RASGRP2 (splice_donor_variant&intron_variant)	3
GPI (intron_variant)	3
DHTKD1 (missense_variant)	3
TCEA1 (downstream_gene_variant)	3
AC104530.1 (upstream_gene_variant)	3
TCEA1 (3_prime_UTR_variant)	3
CELF2 (synonymous_variant)	3
CELF2 (non_coding_transcript_exon_variant)	3
TMEM68 (3_prime_UTR_variant)	3
TMEM68 (downstream_gene_variant)	3
GATA3 (downstream_gene_variant)	3
TGS1 (upstream_gene_variant)	3
CYP20A1 (non_coding_transcript_exon_variant)	3
SPPL2B (synonymous_variant)	3
RPS20 (downstream_gene_variant)	3
AC005258.1 (3_prime_UTR_variant)	3
AC005258.1 (non_coding_transcript_exon_variant)	3
DHTKD1 (synonymous_variant)	3
GPI (3_prime_UTR_variant)	3
LSM14A (3_prime_UTR_variant)	3
AC068547.1 (splice_donor_variant&intron_variant)	3
CDC123 (3_prime_UTR_variant)	3
UBA2 (splice_donor_variant&intron_variant)	3
AC068547.1 (non_coding_transcript_exon_variant)	3
CDC123 (intron_variant)	3
CDC123 (splice_region_variant&intron_variant)	3
OAZ1 (upstream_gene_variant)	3
CDC123 (upstream_gene_variant)	3
AC092073.1 (intron_variant)	3
CD28 (splice_region_variant&intron_variant)	3
AC005258.1 (upstream_gene_variant)	3
JSRP1 (upstream_gene_variant)	3
OAZ1 (non_coding_transcript_exon_variant)	3
OAZ1 (5_prime_UTR_variant)	3
JSRP1 (non_coding_transcript_exon_variant)	3
ARL5A (splice_donor_variant&intron_variant)	3
ATP5F1C (splice_region_variant&intron_variant)	3
PRKCQ-AS1 (downstream_gene_variant)	3
ANKRD13C (splice_donor_variant&intron_variant)	3
YTHDF3 (downstream_gene_variant)	3
PRPF40A (splice_region_variant&intron_variant)	3
GDI2 (3_prime_UTR_variant)	3
TASOR2 (missense_variant)	3
AL365356.1 (upstream_gene_variant)	3
PDE7A (non_coding_transcript_exon_variant)	3
TASOR2 (intron_variant)	3
ASB13 (intron_variant)	3
ASB13 (3_prime_UTR_variant)	3
ASB13 (non_coding_transcript_exon_variant)	3
ZNF57 (downstream_gene_variant)	3
ANKRD27 (upstream_gene_variant)	3
AC119403.1 (non_coding_transcript_exon_variant)	3
NET1 (downstream_gene_variant)	3
TLE5 (non_coding_transcript_exon_variant)	3
AL391427.2 (upstream_gene_variant)	3
GDI2 (splice_region_variant&intron_variant)	3
GDI2 (splice_donor_variant&intron_variant)	3
TIMM13 (3_prime_UTR_variant)	3
XRCC6P4 (non_coding_transcript_exon_variant)	3
RNF220 (upstream_gene_variant)	3
UBXN2B (3_prime_UTR_variant)	3
PRKCQ (splice_donor_variant&intron_variant)	3
NSMAF (3_prime_UTR_variant)	3
NSMAF (splice_region_variant&intron_variant)	3
PEPD (3_prime_UTR_variant)	3
CEBPG (downstream_gene_variant)	3
RNF220 (3_prime_UTR_variant)	3
RBM17 (upstream_gene_variant)	3
MIER1 (intron_variant)	3
RAB2A (3_prime_UTR_variant)	3
GPATCH1 (missense_variant)	3
NPM1P6 (downstream_gene_variant)	3
FBH1 (downstream_gene_variant)	3
PRPF40A (upstream_gene_variant)	3
MCM4 (downstream_gene_variant)	3
UBA2 (3_prime_UTR_variant)	3
AC068547.1 (3_prime_UTR_variant)	3
HAMP (upstream_gene_variant)	3
USF2 (upstream_gene_variant)	3
MBD3 (downstream_gene_variant)	3
NMI (downstream_gene_variant)	3
LSR (downstream_gene_variant)	3
ANK1 (synonymous_variant)	3
AC005943.2 (downstream_gene_variant)	3
AC005943.1 (downstream_gene_variant)	3
KAT6A (3_prime_UTR_variant)	3
MBD3 (3_prime_UTR_variant)	3
MBD3 (non_coding_transcript_exon_variant)	3
NMI (non_coding_transcript_exon_variant)	3
LRRC7 (downstream_gene_variant)	3
LRRC7 (intron_variant)	3
LRRC7 (upstream_gene_variant)	3
KLF17 (intron_variant)	3
USF2 (non_coding_transcript_exon_variant)	3
MDH1B (upstream_gene_variant)	3
AP3D1 (splice_donor_variant&intron_variant)	3
GAMT (downstream_gene_variant)	3
TACC1 (downstream_gene_variant)	3
HAUS5 (downstream_gene_variant)	3
PWWP3A (non_coding_transcript_exon_variant)	3
HTRA4 (upstream_gene_variant)	3
PLEKHA2 (downstream_gene_variant)	3
PLEKHA2 (3_prime_UTR_variant)	3
NDUFS7 (3_prime_UTR_variant)	3
NDUFS7 (upstream_gene_variant)	3
NDUFS7 (missense_variant)	3
AC005329.1 (downstream_gene_variant)	3
NMI (synonymous_variant)	3
GOLGA7 (upstream_gene_variant)	3
GOLGA7 (5_prime_UTR_variant)	3
GOLGA7 (intron_variant)	3
AC005329.1 (upstream_gene_variant)	3
AL356653.1 (non_coding_transcript_exon_variant)	3
RPS7P4 (non_coding_transcript_exon_variant)	3
IKBKB (intron_variant)	3
VIM (non_coding_transcript_exon_variant)	3
DCLRE1C (downstream_gene_variant)	3
NDUFS1 (3_prime_UTR_variant)	3
ARL5A (intron_variant)	3
LINC01801 (non_coding_transcript_exon_variant)	3
FNTA (upstream_gene_variant)	3
FNTA (splice_donor_variant&intron_variant)	3
AC097448.1 (downstream_gene_variant)	3
MOB3A (intron_variant)	3
RNU1-124P (downstream_gene_variant)	3
AL157392.5 (intron_variant)	3
AC110275.1 (downstream_gene_variant)	3
FNTA (3_prime_UTR_variant)	3
HGSNAT (upstream_gene_variant)	3
AP3D1 (splice_region_variant&intron_variant)	3
HGSNAT (splice_acceptor_variant&intron_variant)	3
AC008555.2 (intron_variant)	3
ZNF30 (3_prime_UTR_variant)	3
MIR4469 (downstream_gene_variant)	3
PTER (3_prime_UTR_variant)	3
VIM-AS1 (non_coding_transcript_exon_variant)	3
TRDMT1 (intron_variant)	3
SCAMP4 (non_coding_transcript_exon_variant)	3
RSU1 (non_coding_transcript_exon_variant)	3
POLB (splice_region_variant&intron_variant)	3
VDAC3 (intron_variant)	3
VDAC3 (downstream_gene_variant)	3
ZNF30 (downstream_gene_variant)	3
GRAMD1A (non_coding_transcript_exon_variant)	3
RIF1 (upstream_gene_variant)	3
BTBD2 (non_coding_transcript_exon_variant)	3
AC005306.1 (upstream_gene_variant)	3
NMT2 (non_coding_transcript_exon_variant)	3
RIF1 (missense_variant)	3
COPS5 (non_coding_transcript_exon_variant)	3
CSPP1 (upstream_gene_variant)	3
KLF6 (non_coding_transcript_exon_variant)	3
LY75 (non_coding_transcript_exon_variant)	3
MPND (non_coding_transcript_exon_variant)	3
MPND (downstream_gene_variant)	3
RMDN1 (missense_variant)	3
LINC00664 (downstream_gene_variant)	3
RMDN1 (non_coding_transcript_exon_variant)	3
RMDN1 (upstream_gene_variant)	3
STRADB (intron_variant)	3
HDGFL2 (non_coding_transcript_exon_variant)	3
PLIN4 (downstream_gene_variant)	3
HDGFL2 (3_prime_UTR_variant)	3
NBN (downstream_gene_variant)	3
NBN (synonymous_variant)	3
AL451136.1 (intron_variant)	3
TESK2 (intron_variant)	3
ZNF708 (downstream_gene_variant)	3
ENTR1 (upstream_gene_variant)	3
TMIGD2 (intron_variant)	3
FBXW5 (non_coding_transcript_exon_variant)	3
LY75-CD302 (synonymous_variant)	3
AL807752.5 (upstream_gene_variant)	3
FTH1P11 (downstream_gene_variant)	3
AC018616.1 (intron_variant)	3
PHPT1 (5_prime_UTR_variant)	3
AC079354.2 (upstream_gene_variant)	3
PHPT1 (upstream_gene_variant)	3
UROD (downstream_gene_variant)	3
RABL6 (downstream_gene_variant)	3
RABL6 (intron_variant)	3
RABL6 (synonymous_variant)	3
EEF2 (splice_donor_variant&intron_variant)	3
EEF2 (splice_region_variant&intron_variant)	3
RPL34P34 (non_coding_transcript_exon_variant)	3
MAP2K2 (synonymous_variant)	3
LY75 (synonymous_variant)	3
OTUD6B-AS1 (downstream_gene_variant)	3
SURF4 (upstream_gene_variant)	3
SURF4 (3_prime_UTR_variant)	3
PLIN3 (missense_variant)	3
AC007283.1 (downstream_gene_variant)	3
SNRPEP4 (non_coding_transcript_exon_variant)	3
DPP4 (non_coding_transcript_exon_variant)	3
PLEKHF2 (3_prime_UTR_variant)	3
DPP4 (synonymous_variant)	3
RALGDS (intron_variant)	3
SAFB2 (intron_variant)	3
SAFB (splice_donor_variant&intron_variant)	3
AC008554.1 (intron_variant)	3
ZNF737 (downstream_gene_variant)	3
PTDSS1 (splice_region_variant&intron_variant)	3
TSC1 (upstream_gene_variant)	3
TSC1 (intron_variant)	3
IFIH1 (non_coding_transcript_exon_variant)	3
IFIH1 (upstream_gene_variant)	3
CCNE2 (downstream_gene_variant)	3
DPP4 (3_prime_UTR_variant)	3
CASP10 (non_coding_transcript_exon_variant)	3
AC084346.1 (upstream_gene_variant)	3
PLIN3 (upstream_gene_variant)	3
SNORD36B (downstream_gene_variant)	3
SNORD24 (downstream_gene_variant)	3
SNORD36A (downstream_gene_variant)	3
MED22 (upstream_gene_variant)	3
MYL12AP1 (non_coding_transcript_exon_variant)	3
CASP8 (non_coding_transcript_exon_variant)	3
INTS8 (splice_region_variant&intron_variant)	3
KDM4B (intron_variant)	3
VIRMA (synonymous_variant)	3
CASP8 (intron_variant)	3
ABO (intron_variant)	3
ITGB3BP (intron_variant)	3
SNRPEP4 (downstream_gene_variant)	3
PAG1 (non_coding_transcript_exon_variant)	3
FBXW5 (downstream_gene_variant)	3
TLE5 (splice_donor_variant&intron_variant)	3
C19orf71 (upstream_gene_variant)	3
RDH10 (upstream_gene_variant)	3
BTF3L4P2 (upstream_gene_variant)	3
AC111149.1 (downstream_gene_variant)	3
RDH10 (downstream_gene_variant)	3
RDH10 (3_prime_UTR_variant)	3
RDH10-AS1 (intron_variant)	3
BTF3L4P2 (downstream_gene_variant)	3
STAU2 (3_prime_UTR_variant)	3
FZR1 (3_prime_UTR_variant)	3
DIP2C (intron_variant)	3
MFSD12 (intron_variant)	3
HMG20B (intron_variant)	3
TBXA2R (upstream_gene_variant)	3
CACTIN (intron_variant)	3
JAK1 (splice_region_variant&intron_variant)	3
GTPBP4 (non_coding_transcript_exon_variant)	3
FZR1 (downstream_gene_variant)	3
PAG1 (splice_donor_variant&intron_variant)	3
TERF1 (splice_region_variant&intron_variant)	3
TLE5 (5_prime_UTR_variant)	3
PITRM1-AS1 (non_coding_transcript_exon_variant)	3
AL451164.2 (downstream_gene_variant)	3
COPS5 (5_prime_UTR_variant)	3
ARFGEF1 (intron_variant)	3
ICA1L (3_prime_UTR_variant)	3
CDK7P1 (non_coding_transcript_exon_variant)	3
ICA1L (downstream_gene_variant)	3
SDCBPP2 (non_coding_transcript_exon_variant)	3
AL451164.2 (upstream_gene_variant)	3
PFKP (non_coding_transcript_exon_variant)	3
TRAM1 (3_prime_UTR_variant)	3
CYTIP (intron_variant)	3
WDR37 (5_prime_UTR_variant)	3
TERF1 (downstream_gene_variant)	3
LINC00662 (upstream_gene_variant)	3
TMEM70 (missense_variant)	3
RN7SL130P (downstream_gene_variant)	3
PIP5K1C (3_prime_UTR_variant)	3
AC005954.1 (downstream_gene_variant)	3
ZNF681 (3_prime_UTR_variant)	3
AC005954.2 (upstream_gene_variant)	3
ZC2HC1A (downstream_gene_variant)	3
DPP7 (3_prime_UTR_variant)	3
NOP58 (splice_donor_variant&intron_variant)	3
MAN1B1-DT (upstream_gene_variant)	3
MAN1B1 (upstream_gene_variant)	3
MAN1B1 (missense_variant)	3
ZNF675 (non_coding_transcript_exon_variant)	3
MAN1B1 (non_coding_transcript_exon_variant)	3
UROD (intron_variant)	3
ZNF91 (upstream_gene_variant)	3
SNORD70B (downstream_gene_variant)	3
ZNF91 (downstream_gene_variant)	3
DPP7 (synonymous_variant)	3
ZNF681 (synonymous_variant)	3
MARCHF7 (synonymous_variant)	3
AC115837.1 (downstream_gene_variant)	3
AC092279.2 (downstream_gene_variant)	3
HECTD3 (3_prime_UTR_variant)	3
TJP3 (non_coding_transcript_exon_variant)	3
SSNA1 (downstream_gene_variant)	3
SSNA1 (3_prime_UTR_variant)	3
NOP58 (downstream_gene_variant)	3
PGM1 (3_prime_UTR_variant)	3
TJP3 (downstream_gene_variant)	3
PKMP4 (non_coding_transcript_exon_variant)	3
PEX2 (downstream_gene_variant)	3
MARCHF7 (splice_region_variant&intron_variant)	3
DPP7-GRIN1 (intergenic_region)	3
DPP7 (5_prime_UTR_variant)	3
APBA3 (downstream_gene_variant)	3
TACC1 (non_coding_transcript_exon_variant)	3
MMADHC (splice_region_variant&intron_variant)	3
POTEI (downstream_gene_variant)	3
AC015819.2-AC015819.1 (intergenic_region)	3
ZADH2 (downstream_gene_variant)	3
ZADH2 (3_prime_UTR_variant)	3
SRGN (3_prime_UTR_variant)	3
AC124242.1 (downstream_gene_variant)	3
AC124242.2 (non_coding_transcript_exon_variant)	3
AC124242.1 (intron_variant)	3
CSGALNACT1 (3_prime_UTR_variant)	3
UBXN4 (intron_variant)	3
KIFBP (non_coding_transcript_exon_variant)	3
ATIC (downstream_gene_variant)	3
KCNK6 (3_prime_UTR_variant)	3
KCNK6 (downstream_gene_variant)	3
DDX21 (3_prime_UTR_variant)	3
DDX50 (intron_variant)	3
RNU6-571P (downstream_gene_variant)	3
AC015819.2 (upstream_gene_variant)	3
PCM1 (synonymous_variant)	3
YIF1B (upstream_gene_variant)	3
AC015819.1 (upstream_gene_variant)	3
TMEM163 (downstream_gene_variant)	3
MGAT5 (3_prime_UTR_variant)	3
RPL37A (upstream_gene_variant)	3
TIMM21 (non_coding_transcript_exon_variant)	3
CCNT2 (intron_variant)	3
EIF3K (intron_variant)	3
EIF3K (downstream_gene_variant)	3
CCNT2 (non_coding_transcript_exon_variant)	3
CCNT2 (3_prime_UTR_variant)	3
CCNT2 (downstream_gene_variant)	3
CNDP2 (5_prime_UTR_variant)	3
TYSND1 (intron_variant)	3
FAM241B (downstream_gene_variant)	3
AC009704.2 (downstream_gene_variant)	3
PECR (downstream_gene_variant)	3
UBXN4 (3_prime_UTR_variant)	3
AC011479.2 (downstream_gene_variant)	3
YME1L1 (intron_variant)	3
AC037459.4 (upstream_gene_variant)	3
CTDP1 (synonymous_variant)	3
DARS1 (splice_donor_variant&intron_variant)	3
NRBF2 (3_prime_UTR_variant)	3
SLC66A2 (non_coding_transcript_exon_variant)	3
PDLIM2 (intron_variant)	3
PDLIM2 (non_coding_transcript_exon_variant)	3
PDLIM2 (downstream_gene_variant)	3
SLC66A2 (3_prime_UTR_variant)	3
DARS1 (upstream_gene_variant)	3
DARS1 (intron_variant)	3
CCAR2 (5_prime_UTR_variant)	3
C8orf58 (downstream_gene_variant)	3
AC037459.1 (downstream_gene_variant)	3
CCAR2 (synonymous_variant)	3
ARID5B (downstream_gene_variant)	3
SELENOKP1 (upstream_gene_variant)	3
AC087854.1 (non_coding_transcript_exon_variant)	3
ATP6V1B2 (non_coding_transcript_exon_variant)	3
PPP3CC (splice_donor_variant&intron_variant)	3
DDX50 (upstream_gene_variant)	3
AC093330.1 (intron_variant)	3
C19orf33 (downstream_gene_variant)	3
YIF1B (non_coding_transcript_exon_variant)	3
XPO7 (splice_donor_variant&intron_variant)	3
UBXN4 (non_coding_transcript_exon_variant)	3
ATP9B (non_coding_transcript_exon_variant)	3
RUFY2 (non_coding_transcript_exon_variant)	3
AC016582.2 (upstream_gene_variant)	3
AL451062.4 (non_coding_transcript_exon_variant)	3
MCM6 (splice_donor_variant&intron_variant)	3
NFATC1 (missense_variant)	3
NFATC1 (intron_variant)	3
SLC39A14 (synonymous_variant)	3
PPP3CC (downstream_gene_variant)	3
PCBD1 (downstream_gene_variant)	3
SGPL1 (3_prime_UTR_variant)	3
SLC29A3 (5_prime_UTR_variant)	3
AC100810.3 (upstream_gene_variant)	3
AC100810.1 (non_coding_transcript_exon_variant)	3
CLN8 (upstream_gene_variant)	3
MIR26B (upstream_gene_variant)	3
PPP3CB-AS1 (non_coding_transcript_exon_variant)	3
KDSR (upstream_gene_variant)	3
PPP3CB-AS1 (intron_variant)	3
